,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,SCORE 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,SPREAD
128,1395,621f79e343b89009366c9ff9,2021-11-25T23:00:00.000Z,chuygarcia.eth#6692,divine_comedian#5493,"for being vocal stewards and audibly expressing new perspectives, their own concerns  and proposing solutions as we navigate uncharted terrain of organizational challenges!",0,8,34,5,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,15,34
129,258,621f79e343b89009366c9b37,2021-11-04T23:00:00.000Z,divine_comedian#5493,iviangita#3204,for the amazing tool that they’re building for the TEC,0,34,21,8,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,21,34
130,255,621f79e343b89009366c9b34,2021-11-04T23:00:00.000Z,divine_comedian#5493,iviangita#3204,for sharing their wisdom on political aspects in our community,0,34,21,5,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,20,34
134,1525,621f79e343b89009366ca086,2021-11-25T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for the awesome work that you’ve been doing onboarding creatives like there’s no tomorrow! Always so many new people coming in so thanks for being an amazing networker,0,3,34,5,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,14,34
135,1484,621f79e343b89009366ca052,2021-11-25T23:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,"for being so supportive, always, and for always being willing to discuss ideas about how to improve token engineering through art",0,5,34,3,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,14,34
146,123,621f79e343b89009366c9aa6,2021-11-03T23:00:00.000Z,divine_comedian#5493,divine_comedian#5493,for the hard work of untangling the buy-in proposal debate and moving it forward,0,34,21,8,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,21,34
148,843,621f79e343b89009366c9d8f,2021-11-12T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,"for all the love and sweat that you guys put in day after day, week after week, month after month",0,21,34,8,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,21,34
149,631,621f79e343b89009366c9cb5,2021-11-10T23:00:00.000Z,divine_comedian#5493,Zeptimus#3359,for being a great team building the reward system for tec🧡🙏,0,34,0,8,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,21,34
152,736,621f79e343b89009366c9d24,2021-11-12T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for organizing the schedule for Params Parties and for making games happen in Giveth,0,21,34,8,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,21,34
153,802,621f79e343b89009366c9d66,2021-11-12T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for their commitment in hosting Params Parties and their help with the new POAP organization,0,21,34,8,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,21,34
156,1365,621f79e343b89009366c9fdb,2021-11-25T23:00:00.000Z,divine_comedian#5493,kristofer#1475,for researching the best way to manage Rewards DAO funds and make reward payments,0,34,21,8,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,21,34
163,1076,621f79e343b89009366c9eb9,2021-11-21T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for being Params Party hosts (major praise!),0,34,21,5,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,20,34
165,564,621f79e343b89009366c9c70,2021-11-10T23:00:00.000Z,divine_comedian#5493,Vyvy-vi#5040,"for the asking interesting questions about funding for rewads-system and mentioning concerns about a big chunk being gone in the initial distribution, during yesterday's call",0,34,21,8,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,21,34
168,1075,621f79e343b89009366c9eb8,2021-11-21T23:00:00.000Z,Nuggan#5183,Mount Manu#3530,for being Params Party hosts (major praise!),1,34,8,1,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,11,33
169,198,621f79e343b89009366c9af9,2021-11-04T23:00:00.000Z,karmaticacid#1218,iviangita#3204,for hosting so many param parties,5,34,1,5,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,11,33
170,1585,621f79e343b89009366ca0c2,2021-11-25T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,"for kinda, sorta, maybe taking a vacation and for always being such an inspiration and one of the best motivators Tam’s ever met",3,13,34,1,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,12,33
171,1568,621f79e343b89009366ca0b1,2021-11-25T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for showing up to so many meetings even though they’re on holiday,3,13,34,1,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,12,33
172,584,621f79e343b89009366c9c84,2021-11-10T23:00:00.000Z,liviade#1387,kristofer#1475,for nominating and onboarding 9 great Rewards System Committee members!,5,21,1,34,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tam2140#9361,15,33
173,465,621f79e343b89009366c9c09,2021-11-07T23:00:00.000Z,eduardovegap#0422,anson parker#4296,for th is staggering.  If TEC & Giveth were the face of blockchain and decentralization there would be a different perspective on the product.  Rock on,5,1,34,3,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,10,33
174,1399,621f79e343b89009366c9ffd,2021-11-25T23:00:00.000Z,kristofer#1475,divine_comedian#5493,"for leading the reward board WG and having a clear mind on system design, delegating work and defining requirements",1,21,34,13,bends#3537,Mike Brunt#0745,Zeptimus#3359,shawn#7046,17,33
175,675,621f79e343b89009366c9ce7,2021-11-12T23:00:00.000Z,magwalk#8115,kristofer#1475,for taking a meeting on short notice and for being so enthusiastic about possible DAO2DAO collaborations.,8,5,34,3,Usua◎ Silver#2618,AmwFund#0979,innov8tor3#3988,PhilH#1102,12,31
176,1467,621f79e343b89009366ca041,2021-11-25T23:00:00.000Z,liviade#1387,iviangita#3204,for her work in Soft Gov,3,21,34,3,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tam2140#9361,15,31
177,807,621f79e343b89009366c9d6b,2021-11-12T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for being on fire in the onboarding of new creative contributors,21,8,34,3,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,16,31
178,383,621f79e343b89009366c9bb4,2021-11-04T23:00:00.000Z,durgadas#9280,Mount Manu#3530,for all of his contributions in Gravity,8,34,3,3,Usua◎ Silver#2618,missgene#7773,divine_comedian#5493,Vyvy-vi#5040,12,31
179,613,621f79e343b89009366c9ca3,2021-11-10T23:00:00.000Z,liviade#1387,divine_comedian#5493,for joining the reward board and defining skills and roles,8,34,13,3,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tam2140#9361,14,31
180,366,621f79e343b89009366c9ba3,2021-11-04T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for her patience in taking time to explain things when other people don’t understand them,3,34,13,5,bends#3537,liviade#1387,Zeptimus#3359,PhilH#1102,13,31
181,211,621f79e343b89009366c9b08,2021-11-04T23:00:00.000Z,Tam2140#9361,iviangita#3204,for always holding down the fort of TEC,3,34,21,3,bends#3537,liviade#1387,Zeptimus#3359,PhilH#1102,15,31
182,844,621f79e343b89009366c9d90,2021-11-12T23:00:00.000Z,iviangita#3204,Mount Manu#3530,"for all the love and sweat that you guys put in day after day, week after week, month after month",5,3,34,3,"griff (💜, 💜)#8888",GideonRo#3175,Parrachia#0450,enti#1546,11,31
183,359,621f79e343b89009366c9b9c,2021-11-04T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for giving great advice on his 1-on-1 with Gideon,34,21,21,3,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,19,31
184,1172,621f79e343b89009366c9f19,2021-11-21T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for continuing to push the Comms DAO forward,13,5,34,3,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,13,31
185,946,621f79e343b89009366c9e27,2021-11-16T23:00:00.000Z,liviade#1387,QZ#6600,for giving me bot powers and praise the bot! hahaha and of course not to forget y'all have great culture,3,34,3,3,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tam2140#9361,10,31
186,1260,621f79e343b89009366c9f72,2021-11-22T23:00:00.000Z,liviade#1387,sidcode#1729,for showing us how praise is quantified 🙂,3,34,8,3,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tam2140#9361,12,31
187,1059,621f79e343b89009366c9ea7,2021-11-19T23:00:00.000Z,graial#0787,Nuggan#5183,for staying up late for the param debate and for his insightful info about commons management and public transportation in the Philippines !,3,21,34,3,lee0007#8152,missgene#7773,hanners717#2022,Vyvy-vi#5040,15,31
188,1114,621f79e343b89009366c9edf,2021-11-21T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,"for his Radical Parameters Proposal that stretched and expanded our minds, making some uncomfortable; and also major praise for recording all of our calls",5,13,34,3,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,13,31
189,532,621f79e343b89009366c9c50,2021-11-09T23:00:00.000Z,Nuggan#5183,MS#4235,for the meaningful thoughts and insights shared on our meeting together. The details provided and the information to review helps me out immensely and I'm fired up from the discussion!,3,34,21,13,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,17,31
190,1384,621f79e343b89009366c9fee,2021-11-25T23:00:00.000Z,markop#2007,kristofer#1475,for persuading Nebs to join us!,3,8,34,3,lee0007#8152,Mike Brunt#0745,hanners717#2022,Vyvy-vi#5040,12,31
191,1640,621f79e343b89009366ca0f9,2021-11-26T23:00:00.000Z,markop#2007,ALOYSIOUS#3049,for being so supportive across the commons. I've witnessed in my travels many occurrences of resources and time offered to community members in a handful of channels. <a:culture:770033606080856094>,5,34,21,3,lee0007#8152,Mike Brunt#0745,hanners717#2022,Vyvy-vi#5040,15,31
192,1095,621f79e343b89009366c9ecc,2021-11-21T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for all the behind-the-scenes work they do as Stewards,34,8,5,3,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,12,31
193,1541,621f79e343b89009366ca096,2021-11-25T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for all their work at the Params Parties and Params Debates,5,8,34,3,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,12,31
194,253,621f79e343b89009366c9b32,2021-11-04T23:00:00.000Z,ygg_anderson#4998,iviangita#3204,"for recording the calls from Communitas, Gravity, and Labs every week",3,13,34,5,lee0007#8152,liviade#1387,divine_comedian#5493,PhilH#1102,13,31
195,143,621f79e343b89009366c9aba,2021-11-03T23:00:00.000Z,Zeptimus#3359,chuygarcia.eth#6692,for his commitment to transparency,3,8,34,3,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,12,31
196,244,621f79e343b89009366c9b29,2021-11-04T23:00:00.000Z,Juankbell#7458,iviangita#3204,for the Gravity DAO work,3,34,8,13,Mount Manu#3530,liviade#1387,divine_comedian#5493,PhilH#1102,14,31
197,496,621f79e343b89009366c9c28,2021-11-07T23:00:00.000Z,eduardovegap#0422,GideonRo#3175,"for a great 1:1 call where he helped me understand some more of the TEC history, especially as relates to community engagement - also for feedback on the TE Directory idea.",3,8,34,5,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,12,31
198,842,621f79e343b89009366c9d8e,2021-11-12T23:00:00.000Z,solsista#5370,Mount Manu#3530,"for all the love and sweat that you guys put in day after day, week after week, month after month",3,3,34,3,lee0007#8152,liviade#1387,hanners717#2022,enti#1546,10,31
199,196,621f79e343b89009366c9af7,2021-11-04T23:00:00.000Z,Zeptimus#3359,iviangita#3204,for always recording the calls and making the timing happen,5,3,34,5,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,11,31
200,1459,621f79e343b89009366ca039,2021-11-25T23:00:00.000Z,karmaticacid#1218,iviangita#3204,for Twitter planning team,3,8,34,5,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,12,31
201,116,621f79e343b89009366c9a9f,2021-11-03T23:00:00.000Z,VitorNunes#0090,divine_comedian#5493,for their quick responses on CCD development,3,34,3,13,Mount Manu#3530,GideonRo#3175,teaci#6108,shawn#7046,13,31
202,615,621f79e343b89009366c9ca5,2021-11-10T23:00:00.000Z,mateodaza#3156,divine_comedian#5493,for joining the reward board and defining skills and roles,5,13,34,3,Mount Manu#3530,Mike Brunt#0745,hanners717#2022,Vyvy-vi#5040,13,31
203,96,621f79e343b89009366c9a89,2021-11-02T23:00:00.000Z,Lutzar#9885,Zeptimus#3359,for thinking outside the box experimenting with negative entry tribute thats wild!! <:TEC:835016327542210560>,5,8,34,3,lee0007#8152,AmwFund#0979,Parrachia#0450,shawn#7046,12,31
204,100,621f79e343b89009366c9a8d,2021-11-03T23:00:00.000Z,ALOYSIOUS#3049,akrtws (TE Academy)#4246,for um.gnosis.io/t/gip-15-governauts-rewards-systems-research-initiative/1857,5,3,34,3,bends#3537,GideonRo#3175,innov8tor3#3988,Vyvy-vi#5040,11,31
205,1295,621f79e343b89009366c9f95,2021-11-23T23:00:00.000Z,eduardovegap#0422,Tam2140#9361,"for tirelessly updating all of the discord channels and messagings, making  navigation a lot ore clear.",3,21,34,5,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,15,31
206,165,621f79e343b89009366c9ad0,2021-11-03T23:00:00.000Z,Zeptimus#3359,ZER8🧠#9093,for being our mentors and for your amazing vibe,8,3,34,8,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,13,31
207,1448,621f79e343b89009366ca02e,2021-11-25T23:00:00.000Z,johnjonas#2307,iviangita#3204,for the animation team,13,3,34,3,Mount Manu#3530,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,13,31
208,1287,621f79e343b89009366c9f8d,2021-11-22T23:00:00.000Z,chuygarcia.eth#6692,logonaut.eth#9437,"for and for their great leadership of the Comms, Soft Gov, and Gravity calls today 🙌 

And and @Yineisy Mota for being such great role play partners in the Gravity conflict management exercise 🎭",5,5,34,3,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,11,31
209,1588,621f79e343b89009366ca0c5,2021-11-25T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for the extraordinary collaboration and teamwork and debate at the Retrospective call that just happened,5,8,34,3,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,12,31
210,782,621f79e343b89009366c9d52,2021-11-12T23:00:00.000Z,acidlazzer#5796,Mount Manu#3530,for showing up to the Community Call and sending some praise love to people in the community,3,34,5,3,Maxwe11#7157,Mike Brunt#0745,hanners717#2022,osycross(🦎🦎)#5943,11,31
211,1377,621f79e343b89009366c9fe7,2021-11-25T23:00:00.000Z,MS#4235,kristofer#1475,for being so engaged in the work and discussions regarding the analysis/distribution dashboard,13,13,34,3,Usua◎ Silver#2618,liviade#1387,hanners717#2022,shawn#7046,15,31
212,398,621f79e343b89009366c9bc3,2021-11-04T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for being our mentors and spreading their amazing vibes,3,8,34,8,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,13,31
213,1108,621f79e343b89009366c9ed9,2021-11-21T23:00:00.000Z,ygg_anderson#4998,Mount Manu#3530,for the work he does as our Labs Steward,5,34,34,21,lee0007#8152,liviade#1387,divine_comedian#5493,PhilH#1102,23,29
214,1428,621f79e343b89009366ca01a,2021-11-25T23:00:00.000Z,ygg_anderson#4998,iviangita#3204,for the quality of the data he brings and for being so supportive,5,34,21,8,lee0007#8152,liviade#1387,divine_comedian#5493,PhilH#1102,17,29
215,1061,621f79e343b89009366c9eaa,2021-11-21T23:00:00.000Z,Nuggan#5183,Zeptimus#3359,for the Harnessing the power of 7 and 13 looking strong nice debate 🙏,5,34,21,8,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,17,29
216,695,621f79e343b89009366c9cfb,2021-11-12T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,"for our 1-on-1 sync, for trusting me with Hubspot duty, and for taking Kid to the vet like the good human that he is",8,13,34,5,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,15,29
217,694,621f79e343b89009366c9cfa,2021-11-12T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for managing all the work around the Params Party calendar and finding external parties that we can go host these events around,21,8,34,5,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,17,29
218,1372,621f79e343b89009366c9fe2,2021-11-25T23:00:00.000Z,graial#0787,kristofer#1475,for researching Praise hosting options,5,21,34,5,lee0007#8152,missgene#7773,hanners717#2022,Vyvy-vi#5040,16,29
219,453,621f79e343b89009366c9bfd,2021-11-07T23:00:00.000Z,nic#9212,solsista#5370,for embodying what 0mega is about: pathfinding and sharing one's compass (language?),5,8,34,5,Mount Manu#3530,AmwFund#0979,innov8tor3#3988,enti#1546,13,29
220,1111,621f79e343b89009366c9edc,2021-11-21T23:00:00.000Z,liviade#1387,Mount Manu#3530,for kicking butt in the Rewards Research Group with the Governauts,5,21,34,13,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tam2140#9361,18,29
221,679,621f79e343b89009366c9ceb,2021-11-12T23:00:00.000Z,karmaticacid#1218,Mount Manu#3530,for all the work they put into making the dashboard happen,5,8,34,5,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,13,29
222,682,621f79e343b89009366c9cee,2021-11-12T23:00:00.000Z,ygg_anderson#4998,Mount Manu#3530,for all the work they put into making the dashboard happen,5,34,34,13,lee0007#8152,liviade#1387,divine_comedian#5493,PhilH#1102,21,29
223,1101,621f79e343b89009366c9ed2,2021-11-21T23:00:00.000Z,markop#2007,Mount Manu#3530,for all the behind-the-scenes work they do as Stewards,5,5,34,21,lee0007#8152,Mike Brunt#0745,hanners717#2022,Vyvy-vi#5040,16,29
224,1015,621f79e343b89009366c9e6c,2021-11-17T23:00:00.000Z,LBS#6541,Vyvy-vi#5040,for all the ideas they shared for the onboarding process and all the awesome work they did!,5,8,34,8,Maxwe11#7157,liviade#1387,innov8tor3#3988,osycross(🦎🦎)#5943,13,29
225,455,621f79e343b89009366c9bff,2021-11-07T23:00:00.000Z,Zeptimus#3359,metaverde#2503,for spending 2 hours with me the other morning going through the params dashboard and helping me submit.,5,5,34,13,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,14,29
226,1124,621f79e343b89009366c9ee9,2021-11-21T23:00:00.000Z,pKrepe#5682,Mount Manu#3530,for working on the Conviction Voting module improvements,5,34,21,8,Maxwe11#7157,missgene#7773,divine_comedian#5493,osycross(🦎🦎)#5943,17,29
